,Unnamed: 0,rating,id,date,views,like,title,text
5092,5208,5,moon070***예매자,2022.04.11,조회 16,"공감 0
공감하기",,재밌었어요
5093,5209,4,heir***예매자,2022.04.11,조회 32,"공감 0
공감하기",리지,락 넘버들을 좋아하다 보니 라이브 밴드가 연주하는 락 넘버들의 곡이 좋았다 단점은 가사가 잘 안들리는 면이 많아서 파악하기가 쉽지 않다는 것이다
5094,5210,5,tyvld5***예매자,2022.04.11,조회 19,"공감 0
공감하기",리지 최고,명창 4명나온는 뮤지컬 제일재밌음
5095,5211,5,tjy9***예매자,2022.04.11,조회 22,"공감 0
공감하기",재미있었다,재미있었다리지보든도끼로 엄마한텐 마흔번아빠한텐 아니야마흔하고 한번더
5096,5212,5,tjy9***예매자,2022.04.11,조회 15,"공감 0
공감하기",재미있었다,재미있었다리지보든 도끼로 엄마한텐 마흔번 아빠한텐 아니야마흔하고 한번더
5097,5213,5,cap***예매자,2022.04.11,조회 23,"공감 0
공감하기",추천합니다추천합니다추천합니다추천합니다,추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다
5098,5214,5,rejecte***예매자,2022.04.11,조회 42,"공감 0
공감하기",여자만 나오는 락뮤지컬,꼭 보셔야 합니다나오는 여자 중에 무려 절반은 동성애를 합니다이런 거 좋아하시는 분들은 꼭 보십시오
5099,5215,5,eunmic***예매자,2022.04.11,조회 16,"공감 0
공감하기",리지 재연 너무 기다렸어요,락 사운드 빵빵한 리지 초연 멤으로 공연 잘 보고 왔습니다 가창력 연기 비주얼 뭐 하나 빠지는 것 없는 최강 뮤지컬 오랜만에 속 시원했네요
5100,5216,5,jhyun***예매자,2022.04.11,조회 12,"공감 0
공감하기",행복했어요,최고였습니다
5101,5217,5,idi***예매자,2022.04.11,조회 15,"공감 0
공감하기",리지,넘버도 좋고 배우님들 너무너무너무 잘해요또 보고싶어요
5102,5218,4,ksg2***예매자,2022.04.11,조회 25,"공감 0
공감하기",좋아요,좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요
5103,5219,5,kh9045***예매자,2022.04.11,조회 21,"공감 0
공감하기",진짜 모든 게 최고입니다,배우님들 너무너무 잘 하세요 진짜 최고의 뮤지컬입니다
5104,5220,5,hjwu***예매자,2022.04.11,조회 15,"공감 0
공감하기",우와,우와아이포인트 주세요공연보러갈래요머니 막지마포인트 주세요우와아이포인트 주세요공연보러갈래요머니 막지마포인트 주세요우와아이포인트 주세요공연보러갈래요머니 막지마포인트 주세요
5105,5221,5,saelly***예매자,2022.04.11,조회 16,"공감 0
공감하기",리지,유리아 배우님 좋아요
5106,5222,5,hae***예매자,2022.04.11,조회 45,"공감 0
공감하기",억압으로부터 해방되는 여성서사 뮤지컬 강력 추천합니다,억압으로부터 해방되는 여성서사 뮤지컬 강력 추천합니다
5107,5223,5,kiss***예매자,2022.04.11,조회 14,"공감 0
공감하기",재밌어요,
5108,5225,5,sakul***예매자,2022.04.11,조회 13,"공감 0
공감하기",재밌어요,
5109,5226,4,jena0***예매자,2022.04.11,조회 27,"공감 0
공감하기",강렬하고 매력적인 락뮤,여배우 4명의 파워풀한 보컬과 강렬한 스토리가 인상적이네요 매력있는 뮤지컬
5110,5227,5,hamye***예매자,2022.04.11,조회 40,"공감 1
공감하기",회전문 안에 갇힘라이브 후기,정신차려보니 주말마다 종로5가에 살고 있는 나를 발견 평일에도 미친거 처럼 달리고 있음 나 뮤지컬 입덕은 처음인데 무서워요
5111,5228,5,hamye***예매자,2022.04.11,조회 32,"공감 0
공감하기",입덕극,평소에 뮤지컬은 잘 보지 않는 사람이었는데 이번에 평소에 응원하던 연정씨가 첫 뮤지컬 데뷔를 한다는 소식에 뮤지컬 리지를 알게 되었고 관심이 생겨 첫공을 보고 왔다 락뮤지컬은 또 처음이라 걱정 반 기대 반으로 갔는데 넘버들이 다 너무 시원시원해서 속이 뻥 뚫리는 줄 알았다 그리고 평소에 유연정 하면 사이다 고음이 생각났는데 저음으로 부르는 넘버마다 소름이 너무 돋고 감동받았다 이퓨뉴에서의 미성은 감미롭고 따뜻했는데 있어줄래에서 반전 보이스에 기절할 뻔 했다 첫공 보고 나와서 바로 다른 페어들도 예매하고 보고 왔는데 리지라는 뮤지컬과 모든 배우들에게 입덕해버렸다 하루종일 프레스콜 영상 돌려보고 오리지널 음원 돌려듣고 다음 공연 날짜만 기다리고 내 인생의 실수가 하나 있다면 시험기간에 리지 첫공을 보고 온 것이다 리지생각에 아무것도 손에 안잡힌다 앞으로 리지가 돌아올 때마다 볼 것 같다 이런 엄청난 뮤지컬을 알게 해주고 멋지게 소화해낸 연정씨에게 너무 고맙고 모든 배우들 사랑합니다 이제 당신들 없인 못살아 리지 막공까지 빨리 모든 페어 다 돌아야겠다 제발 제 자리 하나씩만 남겨주세요  유리아 배우님 전성민 배우님 이소정 배우님 김수연 배우님 제이민 배우님 김려원 배우님 여은 배우님 최현선 배우님 이영미 배우님 그리고 유연정 배우님 너무 너무 사랑해요 리지 끝나지 마요 제발 
5112,5229,5,vnfmv***예매자,2022.04.11,조회 17,"공감 0
공감하기",최고의 공연,너무 멋져서 막공전에 또 회전문돌리러갈겁니다
5113,5230,5,vnfmv***예매자,2022.04.11,조회 21,"공감 0
공감하기",락 공연장에 온기분,내용 1도모르고 노래도 하나만알고 끌려서갔는데 내용도 너무 흥미진진 재밌고 배우님들 연기는 신들리셨고 그와중에 노래들은 다맘에들고 환상적인 공연이었어요
5114,5231,5,ppang***예매자,2022.04.11,조회 34,"공감 0
공감하기",아픔을 이겨내는 극은 많지만 성공한 복수 거기서 카타르시스를 느낄 수 있는 극은 많지 않아요,여배우들만 나오는 락 뮤지컬보기 드문 극이란 점도 추천할 만 하지만넘버가 주는 카타르시스가 아주 큰 극입니다과거 시대극이라극의 내용이 치밀한 것은 아니지만배우들이 상황을 잘 그려내서스토리의 부족한 부분을 꽉 채워줍니다리지가 겪어낼 수밖에 없었던 아픔그걸 극복하고 복수에 성공하는 과정에그야말로 사이다입니다코로나 시국만 아니라면커튼콜을 함께 뛰며 즐겼을 텐데그 점이 가장 아쉬워요그래도 커튼콜이 신나서 자꾸 보게되네요
5115,5232,5,hamye***예매자,2022.04.11,조회 39,"공감 0
공감하기",인생의 실수,리지를 이날 처음 본 건 내 인생의 실수다 하루종일 리지 생각만 하느라 일상생활이 불가다 매일 인팤 들어와서 표 확인하고 회전문 돌고 있다 다들 나처럼 되기 싫으면 리지 보지마라 위험한 뮤지컬이다 진짜
5116,5233,5,ever3***예매자,2022.04.11,조회 18,"공감 0
공감하기",좋은 공연이었습니다,
5117,5234,5,khu4***예매자,2022.04.11,조회 12,"공감 0
공감하기",리지팀 사랑해,유리아 노래의 신 무대를 찢으셨다
5118,5235,5,ever3***예매자,2022.04.11,조회 13,"공감 0
공감하기",좋은공연이었습니다,
5119,5236,5,hhj040***예매자,2022.04.11,조회 21,"공감 0
공감하기",리지는 정말 갓극입니다,아버지를 죽이고 여자들끼리 잘먹고 잘사는 이런극이 더 많아져야한다고 생각함
5120,5237,5,tea***예매자,2022.04.11,조회 25,"공감 0
공감하기",중독성있는 넘버와 에너지,배우들의 에너지와 강렬한 음악에 매료되는 작품이에요배우들이 정말 온 힘을 다한다는 것이 느껴집니다
5121,5238,5,parkki***예매자,2022.04.11,조회 15,"공감 0
공감하기",최고에요,정말 또보고싶어요 진짜 소름돋을정도에요 너무짜릿해요 강렬한 사운드와 넘버가 진짜 좋아요
5122,5239,5,siso***예매자,2022.04.11,조회 17,"공감 0
공감하기",잼있어요,매력적인 공연 이었습니다기회 되면 또 보고 싶어요
5123,5240,5,parkki***예매자,2022.04.11,조회 14,"공감 0
공감하기",최고네요,진짜 소름돋을 정도로 재밌어요 강렬한 사운드와 그 넘버를 완벽히 소화해내는 배우들이 정말 대단하네요 너무강렬해서 정말 소름돋아요
5124,5241,5,tjdus3***예매자,2022.04.11,조회 12,"공감 0
공감하기",너무 재밌어요,재미있어요
5125,5242,5,gytjddms***예매자,2022.04.11,조회 10,"공감 0
공감하기",정말 좋아요,정말 좋았어요
5126,5243,5,parkki***예매자,2022.04.11,조회 11,"공감 0
공감하기",최고에요,와 너무 강렬해요 진짜 최고네요 진짜 또보고싶어요 진짜 다들 노래 너무 잘해요 진짜 너무 짜릿한 공연이에요
5127,5244,4,gug***예매자,2022.04.11,조회 19,"공감 0
공감하기",돌아온 리지,기다렸습니다
5128,5245,5,tama2***예매자,2022.04.11,조회 12,"공감 0
공감하기",멋있어요라이브 후기,진짜 재밌고 멋지거 신나고시간가는 줄 몰랐어요
5129,5246,5,limgyuri0***예매자,2022.04.11,조회 14,"공감 0
공감하기",대박아앙,배우분들 다 너무 잘하시고 넘버들이 하나 같이 다 너무 좋은 거 같아요 원어오슷만 듣고 있는데 뮤지컬 또 보러 가고 싶네요 
5130,5247,5,dy***예매자,2022.04.11,조회 12,"공감 0
공감하기",감동,리지 최고 속이 뻥 뚫렸어요
5131,5248,5,sunkyung***예매자,2022.04.11,조회 12,"공감 0
공감하기",진짜 재밌어요,머리가 왜 없어
5132,5249,5,souln***예매자,2022.04.11,조회 9,"공감 0
공감하기",리지라이브 후기,머리가왜없어악
5133,5250,5,miran***예매자,2022.04.11,조회 9,"공감 0
공감하기",재밌어요,이페어 너무 좋아요
5134,5251,5,freshcat0***예매자,2022.04.11,조회 15,"공감 0
공감하기",율리지 대박,성대 엄청 짱짱하시던데요 물론다른배우님들도 성대 짱짱해서 시원해서 좋았어요 커튼콜도 엄청 신났는데 시국이 시국인지라 함성못지르고 못뛰어논게 아쉽네요
5135,5252,5,nabi***예매자,2022.04.11,조회 10,"공감 0
공감하기",쑤앨리스,사랑스러운 쑤앨리스127824
5136,5253,5,nabi***예매자,2022.04.11,조회 12,"공감 0
공감하기",다 까,돌아온 리지
5137,5254,4,gmlgu***예매자,2022.04.11,조회 12,"공감 0
공감하기",리지,려원배우 너무나 시원한 보이스라 초연때부터 너무 좋았어요
5138,5255,5,cocomari***예매자,2022.04.11,조회 11,"공감 0
공감하기",뮤지컬 리지,잘봤습니다
5139,5256,5,minwoojoa***예매자,2022.04.11,조회 11,"공감 0
공감하기",재밌음,리지는 누구로봐도 재밌어요 그치만 율리지 최고 존엄
5140,5257,5,minwoojoa***예매자,2022.04.11,조회 11,"공감 0
공감하기",재밌음,리지는 누구로봐도 재밌어요
5141,5258,5,stephani***예매자,2022.04.11,조회 9,"공감 0
공감하기",리지,소리지르면서 보고 싶어요  그래도 너무 신나고 멋있는 공연입니다 배우분들 최고예요
5142,5259,5,subinr***예매자,2022.04.11,조회 12,"공감 0
공감하기",오랜만에 봐서 정말 좋앗어요라이브 후기,리지는 언제봐도 최고줘
5143,5260,5,symoon1***예매자,2022.04.11,조회 11,"공감 0
공감하기",너무,즐거워용 짱
5144,5261,5,yourso***예매자,2022.04.11,조회 11,"공감 0
공감하기",뮤지컬 리지,다시 돌아온 리지 감동
5145,5262,5,asos***예매자,2022.04.11,조회 9,"공감 0
공감하기",리지,리지너무 재미있고 신나고 방방 뛰고싶은데 코로나땜에 속상해요
5146,5263,5,asos***예매자,2022.04.11,조회 10,"공감 0
공감하기",리지,리지너무 재미있고 신나고 방방 뛰고싶은데 코로나땜에 속상해요
5147,5264,5,symoon1***예매자,2022.04.11,조회 12,"공감 0
공감하기",리지라이브 후기,그만 얘매하는거 그거 어떻개하는건데
5148,5265,5,silcor1***예매자,2022.04.11,조회 14,"공감 0
공감하기",최고의 배우 최고의 공연,다들 초연때보다 훨씬 더 잘해요 이시대 최고의 극 리지
5149,5266,5,symoon1***예매자,2022.04.11,조회 8,"공감 0
공감하기",짱라이브 후기,완전대박쩌러
5150,5267,5,heewon6***예매자,2022.04.11,조회 8,"공감 0
공감하기",,리지초연때 시간이 안 맞아 보지 못했는데이번 재연을 보게되어서 너무 좋았어요 여러 배우님들을 보았는데배우님들마다 다른 디테일들을 찾으면서 보는 재미가있었어요프롤로그부터 어린아이들 처럼 꺄르륵 거리면서 부르다가 갑자기 어두워지는 순간부터 소름이 돋기 시작하고엠마와 리지의 관계 리지와 엘리스의 관계들 그리고 브리짓은 무슨 이유로 보든가 사람들을 돕는 걸까 생각하고앨리스가 제발 자신의 곁에 있어달라며 애원하지만 아버지에 의해 목이 잘려버린 비둘기들을 보고 미쳐버린 리지그런 리지를 보면서 슬퍼하는 앨리스  머큐리 넘버에서는 2층 발코니 위에서 리지를 바라보며 눈물을 흘리는 앨리스에게서 눈을 뗄 수가 없었어요 리지를 향한 마음이 너무 느껴져서요아버지와 보든 부인을 처리하고 2막에 자유로워진 리지가 의상을 바꿔 입고 여유로운 표정으로 배를 먹으며 등장하는 장면은 정말 최고예요 배우님들의 의상 핏도 정말 짱이고 살인을 통해 각성을 한 느낌이라 좋았어요1막과 달리 2막에서는 리지가 앨리스에게 자신을 위해 거짓말을 해달라고 하는데 그런 리지를 보는 앨리스의 혼란스러움이 느껴졌어요결국에는 앨리스도 답답함에 옷을 벗어던지고 리지의 편으로 서게되지만 재판씬에서의 앨리스의 불안에 떠는 모습은 정말 안쓰럽고 리지와 무슨 관계인지 추궁당할 때 당황하는 모습과 리지의 눈치를 보며 그냥 친구사이였다고 말을 해버리고 그 말을 들은 리지의 실망한 표정까지배우님들의 연기는 정말 최고였어요 물론 노래도 넘버는 말해뭐해 최고였구요커튼콜때도 손바닥에 불날정도로 열심히 박수를 쳤어요꼭꼭 코로나가 끝난 이후에 다시 리지가 올라와서 배우님들과 함께 뛰고 소리지르고 놀고싶어요
5151,5268,5,xnldr***예매자,2022.04.11,조회 14,"공감 0
공감하기",쾌감 장난 아니에요,조예할이라도 있으면 누구 앉혀주고 싶은데재밌어요
5152,5269,5,symoon1***예매자,2022.04.11,조회 12,"공감 0
공감하기",존잼,미쳣다 찢었다
5153,5270,5,sadmemor***예매자,2022.04.11,조회 10,"공감 0
공감하기",뤠줴라이브 후기,유리아 배우님은 정말 최고입니다 너무너무 즐거운 관람이었어요 네 배우분 모두 멋졌어요 락 페스티벌 같은 커튼콜까지
5154,5271,5,pdh***예매자,2022.04.11,조회 10,"공감 0
공감하기",너무 신나고 좋아요,리지 너무 즐거웠어요
5155,5272,5,hjy6***예매자,2022.04.11,조회 10,"공감 0
공감하기",율리지짱,존멋탱
5156,5273,5,dldpwn1***예매자,2022.04.11,조회 8,"공감 0
공감하기",리지,다시 만날 수 있어서 좋았어요
5157,5274,5,littlefr***예매자,2022.04.11,조회 9,"공감 0
공감하기",최고에요,초연이후 재연 기다렸는데 기다린 시간보다 더 짜릿한 공연5분지난것 같은데 갑자기 인터미션이래요 내 시간 어디
5158,5275,5,rkdtntn***예매자,2022.04.11,조회 11,"공감 0
공감하기",머리가 왜 없어,넘버들 중독성 쩔어요 맨날 머리가 왜 없어 흥얼거림
5159,5276,5,sadmemor***예매자,2022.04.11,조회 9,"공감 0
공감하기",다시 돌아온 리지,하 언제봐도 재미있어요
5160,5277,5,sooyeo***예매자,2022.04.11,조회 15,"공감 0
공감하기",머리가 왜 없어머리가 왜 없어머리가 왜 없어머리가 왜 없어,언젠가는은 정말 옥구슬이 굴러가는 것같아요 21세기 최고의 파트
5161,5278,5,cz***예매자,2022.04.11,조회 7,"공감 0
공감하기",재밌었어요,와 컷콜 진짜 재미있었어요또 보러 올게요
5162,5279,4,emin***예매자,2022.04.11,조회 13,"공감 0
공감하기",리지,지난 시즌에 이어 이번 시즌도 역시 좋네요
5163,5280,4,tls***예매자,2022.04.11,조회 13,"공감 0
공감하기",리지,잘 봤습니다
5164,5281,5,cz***예매자,2022.04.11,조회 7,"공감 0
공감하기",리지,최고의 공연 보여주셔서 감사합니다
5165,5282,5,cz***예매자,2022.04.11,조회 10,"공감 0
공감하기",재밌게 잘봤어요,배우님들 성대 진짜 최고네요재밌게 잘 봤습니다
5166,5283,5,ufo940***예매자,2022.04.11,조회 7,"공감 0
공감하기",좋아요라이브 후기,최고의 뮤지컬
5167,5284,5,kimjuyou***예매자,2022.04.11,조회 10,"공감 0
공감하기",제 심장을 때리고 간 락뮤,연강홀의 발음향을 이겨버리는 배우들의 열연 정말 미쳤어요
5168,5285,5,prnu***예매자,2022.04.11,조회 7,"공감 0
공감하기",리지,이시대의 갓극리아리지려원엠마연정앨리스현선브리짓너무너무최고예요
5169,5286,5,toyp***예매자,2022.04.11,조회 8,"공감 0
공감하기",갓극,이 시대의 갓극 리지 짱
5170,5287,5,sha***예매자,2022.04.11,조회 9,"공감 0
공감하기",시원시원한 넘버,배우들의 쩌렁쩌렁한 성대 최고예요
5171,5288,5,seoh***예매자,2022.04.11,조회 8,"공감 0
공감하기",도끼라이브 후기,짱재밌어요
5172,5289,5,Heys***예매자,2022.04.11,조회 7,"공감 0
공감하기",추천합니다,배우들이 잘하고 넘버가 좋아요
5173,5290,5,lliumu***예매자,2022.04.11,조회 7,"공감 0
공감하기",리지보든도끼로,그녀들이깬건내대가리인거같아요 넘넘짜릿함
5174,5291,5,jyl1***예매자,2022.04.11,조회 6,"공감 0
공감하기",추천합니다,추천합니다
5175,5292,5,xhsgur***예매자,2022.04.11,조회 8,"공감 0
공감하기",너무 재밌게 봤어요,재연으로 돌아온 리지 정말 재밌게 봤어요배우님들 진짜 짱짱이시고 시국만 아니었다면 같이 소리 지르면서 놀고 싶었는데 박수만 치다와서 너무 아쉬웠다는129394얼른 코로나가 사라져서 마스크 없이 공연을 봤으면 좋겠어오
5176,5293,5,tpdus6***예매자,2022.04.11,조회 8,"공감 0
공감하기",리 ,갓뮤지컬 꼭 보시길  할인만 더 줬으면 
5177,5294,5,kies0***예매자,2022.04.11,조회 7,"공감 0
공감하기",또 보고싶은,캐슷변경으로 의도치않게 율리지봤는데 초연보다 더 좋아졌네요 진짜 최고입니다 율려현선에 김수연엠마도 처음인데 넘잘해요
5178,5295,5,pjs0***예매자,2022.04.11,조회 8,"공감 0
공감하기",리지 얼마나 기다렸는지,2년간 존버한 나 자신 칭찬해하필 코로나때문에 떼창도 못하고 아쉽다 
5179,5296,5,jenny2***예매자,2022.04.11,조회 6,"공감 0
공감하기",속이 시원함라이브 후기,떼창못하는게 아쉬움
5180,5297,5,dmstj0***예매자,2022.04.11,조회 8,"공감 0
공감하기",리지라이브 후기,어떤 성별은 이래야 한다고 고정관념으로 박혀있는걸 알게모르게 다 느끼는데 이 극은 그런거 상관없이 자신의 감정증오분노욕망사랑 등등에 솔직해지는 인물 4명을 보여줘서 소름끼치도록 좋았습니다그냥 자기 감정에 솔직한 여성캐릭터를 많이 보지 못했는더 심지어 그걸 그렇게 표출해내는 캐릭터는 더 드물었는데 리지는 그런 면모를 과감히 드러내는 캐릭터라서 쾌감이 있고 신나는 극이였어요 잘 봤습니다
5181,5298,5,erao***예매자,2022.04.11,조회 9,"공감 0
공감하기",전 시즌 표로 재관할이라도 되면,좀 더 많이 영업할텐데 
5182,5299,5,heewon6***예매자,2022.04.11,조회 7,"공감 0
공감하기",리지,최고의 뮤지컬 리지커튼콜때 소리지르고싶어요 그치만 불꽃 박수로 
5183,5300,5,hotholic0***예매자,2022.04.11,조회 8,"공감 0
공감하기",역시는 역시다,내가 사랑하는 리지드디어 돌아왔다너무 좋아
5184,5301,5,nay0***예매자,2022.04.11,조회 6,"공감 0
공감하기",꼭 봐야 함,안 보면 겸상 안 함
5185,5302,5,si1r***예매자,2022.04.11,조회 10,"공감 0
공감하기",꼭 한번은 봐야하는 극,모든 배우들이 진짜 다 잘하고넘버도 너무 신나고 락뮤인데 이렇게 좋아도 되나 싶고 다만 갈때마다 음향 실수 있는 느낌 하 그치만 신나요 재미있어요조명이 쇼노트답지않고  할튼 좋아요
5186,5303,5,jien0***예매자,2022.04.11,조회 6,"공감 0
공감하기",너무 재밌어요,여자 4인 고자극 뮤지컬 볼 때마다 너무 즐거워요
5187,5304,5,odd3***예매자,2022.04.11,조회 8,"공감 0
공감하기",맛집이에요,살인맛집한번도 안본 사람은 있어도한번만 본 사람은 없어요
5188,5305,3,jenic***예매자,2022.04.11,조회 24,"공감 0
공감하기",쇼노트 진짜 싫어,근데 리지는 좋아
5189,5306,4,hahh***예매자,2022.04.11,조회 12,"공감 0
공감하기",잘봤습니다,솔직히 스토리는 취향이 아니었는데요음악이 너무 좋아서 또 보고싶어요락 최고언니들 하고싶은거 다 하세요
5190,5307,5,esse0***예매자,2022.04.11,조회 9,"공감 0
공감하기",캬 리지,오픈런 해야됨 단 대학로에서
5191,5308,5,sksmsal***예매자,2022.04.11,조회 7,"공감 0
공감하기",재밌었어요,너무 재밌어요2막의 흐름이 흥미진진합니다
5192,5309,5,mso4***예매자,2022.04.11,조회 8,"공감 0
공감하기",뤠제,율려제현 사랑해
5193,5310,5,julia00***예매자,2022.04.11,조회 6,"공감 0
공감하기",진짜 잘봤어요,초연때도 봤는데 잘봤어서 이번 재연도 예매했는데 역시나 정말 잘봤습니다
5194,5311,4,hopavecy***예매자,2022.04.11,조회 9,"공감 0
공감하기",짜릿한 공연이었어요,최고였습니다음악도 무대도 배우들의 연기와 노래도 모두 짜릿한 공연이었어요
5195,5312,5,sksmsal***예매자,2022.04.11,조회 7,"공감 0
공감하기",잘봤급니다,너무 재밌어요또 보고싶어요
5196,5313,5,dbals***예매자,2022.04.11,조회 6,"공감 0
공감하기",힐링 ,스트레스도 풀려요
5197,5314,5,apo***예매자,2022.04.11,조회 7,"공감 0
공감하기",좋아요,좋아요
5198,5315,5,so00***예매자,2022.04.11,조회 7,"공감 0
공감하기",재밌어요,재밌어요
5199,5316,5,tempori***예매자,2022.04.11,조회 7,"공감 0
공감하기",재밌어요,최고
5200,5317,5,yoojin0***예매자,2022.04.11,조회 7,"공감 0
공감하기",최고,역시 리지
5201,5318,5,tuo***예매자,2022.04.11,조회 8,"공감 0
공감하기",빨리 또 보고싶어요,너무 재밌어요
5202,5319,5,you01***예매자,2022.04.11,조회 10,"공감 0
공감하기",여성 4인이 만들어가는 최고의 극,너무 재밌어용
5203,5320,5,govlw***예매자,2022.04.11,조회 11,"공감 0
공감하기",재밌어요,재밌어요
5204,5321,5,bluemari***예매자,2022.04.11,조회 7,"공감 0
공감하기",뮤지컬 리지,재밌었습니다
5205,5322,5,suhyun9***예매자,2022.04.11,조회 8,"공감 0
공감하기",추천합니다,유리아짱 모든 여자배우들 짱 
5206,5323,5,tuo***예매자,2022.04.11,조회 7,"공감 0
공감하기",더 강력해진 재연,리지를 다시 볼 수 있어서 행복합니다
5207,5324,5,dudrma1***예매자,2022.04.11,조회 12,"공감 0
공감하기",김려원배우님,김려원배우님 제가 많이 사랑해요정말로많이
5208,5326,5,wmf2***예매자,2022.04.10,조회 17,"공감 0
공감하기",2022년 최고의 갓극,여성 서사극을 좋아해서 찍먹 생각하고 갔다가 앙상블도 없이 여자 배우 4명이서 무대를 꽉 채우는 게 대극장 덕후에게 너무나도 신선한 충격이었디 커튼콜까지 에너지를 아끼지 않은 배우님들을 보면서 회전문 돌기를 결심했고 코로나 끝나면 반드시 와야 될 극 첫번째
5209,5327,5,teali***예매자,2022.04.10,조회 161,"공감 8
공감하기",누군가 아빠를 죽였어,오픈한 첫주 주말에 이 작품을 봤다가 완전 반해서돌아오는 주말마다 보고 있는 사람입니다재관람 할인은 정말 사랑입니다매번 느끼는 거지만 보고 또 봐도 정말 재밌는 작품이에요각자 매력이 확연히 다른 4명의 캐릭터가상황에 맞는 노래를 부르며 극 내내 스토리를 이끌어가는데맙소사 넘버 하나하나가 다 그렇게 좋습니다이제는 다음 넘버가 뭐가 나올지 아니까 더 설레여요빵빵한 연주 소리와 시원시원한 배우님들 성량이 합쳐지니닭살 돋으면서도 속이 후련한 기분입니다요즘 스트레스가 많았는데 이 공연 덕분에 좀 해소된 것 같아요그리고 넘버 만큼이나 마음에 드는 점은 역시나배경스크린과 조명이 엄청나게 열일한다는 겁니다배경스크린에 관한 칭찬은 지난 후기에 적었으니이번엔 조명에 관한 내용만 적어보자면1막 마지막에 긴장감이 제일 높아져있는 부분에서웅장한 음악과 함께 변화하는 조명커튼콜이 끝나고 피 묻은 도끼에 조명이 집중되는 연출은절로 감탄이 나오더라구요정말 멋있는 마무리 연출이라고 생각합니다후기를 적다가 갑자기 생각난건데공연이 끝나고 공연장을 나서며 여운을 잔뜩 만끽하고 있는데앞서 걸어가시던 관객분들이 머리가 왜 없어 머리가 왜 없어흥얼거리던게 생각나네요 저 만큼이나 다들 재밌게 보셨나보더라구요물론 저도 또 보러 갈 겁니다아직 리지 안 보신 분들 꼭 보러 다녀오세요 짱 재밌습니다
5210,5328,5,sp6***예매자,2022.04.10,조회 20,"공감 0
공감하기",존잼 롹뮤,대충 전캐 다 찍었는데 고정페어 정하기가 어렵네요 그냥 시간 될 때 마다 보러 가는걸 추천 드립니다
5211,5329,4,sp6***예매자,2022.04.10,조회 18,"공감 0
공감하기",  ,아직 공연한지 얼마 안되서 그런지 합이 좀 안맞네요 특히 드럼은 실망스러울 정도 였네요 그래도 내용 짱이고 다시 볼 의향은 있습니다
5212,5330,2,cyh***,2022.04.10,조회 316,"공감 9
공감하기",가창력은 좋았으나 뮤지컬 자체가 재밌진 않네요,노래 위주로 구성된 뮤지컬근데 음향 시설이 좋진 않아요그래서 내용 파악이 잘안되고그냥 콘서트 보고 온 느낌
5213,5331,5,yeas***예매자,2022.04.10,조회 26,"공감 0
공감하기",리지는 몇번을 봐도 좋다,20년 리지 포함해서 5번째 관람인데시간만 많았다면 모든 공연을 다 챙겨보고싶을 정도로너무너무 재밌습니다배우분들 연기력이나 가창력은 말할것도 없고그냥 꼭 보세요129394129394
5214,5332,5,nuts754***예매자,2022.04.10,조회 25,"공감 0
공감하기",그 어떤 뮤지컬보다 최고였음,유리아 김려원 유연정 그리고 최현선 배우님의 연기가 최고 였습니다 그들이 주는 파워풀한 그 느낌이 너무 좋았고 쏟아내시는 에너지를 오로지 받아서 엄청난 힘을 얻었어요 최고
5215,5333,3,pem***예매자,2022.04.10,조회 36,"공감 0
공감하기",재밌었어요,배우들 가창력이 좋아요 무대도 예뻐요
5216,5334,5,spcji***예매자,2022.04.10,조회 28,"공감 0
공감하기",신나는 락 콘서트,내용은 단순해서 이해하기 어렵지 않습니다하지만 이야기를 전달하는 힘은 약해서 매끄럽게 톱니가 맞물리는 공연을 좋아하시는 분들이라면 몰입하게 힘들 수 있을 것 같습니다음악적으로는 신나는 락 콘서트에 온 기분을 만끽할 수 있습니다다른 출연진들은 어떻게 공연할지 궁금해서 더 예매했습니다
5217,5335,5,rush2h***예매자,2022.04.10,조회 21,"공감 0
공감하기",리지,스트레스를 확 풀어줄 강렬한 보이스와 사운드의 조합한 번 들으면 뇌리에 팍 박히는 넘버들한 번 보면 두 번 보고 싶게 만드는 뮤지컬잘 봤습니다
5218,5336,5,lyun1***예매자,2022.04.10,조회 19,"공감 0
공감하기",리지,커튼콜 너무 신나요 진짜
5219,5337,5,lyun1***예매자,2022.04.10,조회 22,"공감 0
공감하기",율맂,최고에여 정말
