,index,Rating,Id,Date,views,like,Title,Text
2217,2217,4,banana***예매자,2019.12.19,조회 65,"공감 0
공감하기",뮤지컬 그리스 !,대니샌디석 짝꿍할인해서 저렴하고 좋은 자리에서 공연 즐겼습니다배우들이 다 열정적이고 활기차게 공연에 충실해서 지루하지 않게 보았고 웃음 포인트도 많았습니다무대 연출이 화려하진 않으나 스크린으로 공간을 바꾸거나 효과를 주는 등 특색있었습니다
2218,2218,5,redbe***예매자,2019.12.19,조회 47,"공감 0
공감하기",신나고 즐거운시간,내용 잘모르고 가고 상관없어요시간가는줄 모르고 봤네요즐거운 시간이었습니다
2219,2219,4,cool60***예매자,2019.12.19,조회 175,"공감 2
공감하기","다시 돌아온 뮤지컬 <그리스>, 유쾌하고 즐거웠습니다!",엄마와 함께 즐거운 시간 보내고 왔어요고등학생 때 뮤지컬 그리스를 처음 봤는데10년 이상이 지나 다시 본 뮤지컬 그리스는 색다른 느낌이 들었어요  그리스로 돌아온 만큼 대사 및 여러 부분에서 현재에 맞게 달라진 부분이 있는 것 같고요결론은 공연을 보는 동안 충분히 즐거웠고 함께 관람한 엄마께서 정말 즐거워하셨어요공연의 내용이 슬프거나 무겁지도 않고 함께 웃으면서 보기 좋아서 잘 관람했습니다연령대 상관없이 가족과 친구 연인 동료 누구와 봐도 재밌게 관람할 수 있는 공연이에요
2220,2220,5,Muse***,2019.12.18,조회 144,"공감 2
공감하기",그리스 찐!!!,크리스마스의 즐거움을 배로 업시켜주는 ☆그리스☆ 재관람은 필수
2221,2221,5,sika***예매자,2019.12.18,조회 113,"공감 0
공감하기",ALL NEW! 뮤지컬 〈그리스〉,  뮤지컬 〈그리스〉
2222,2222,5,***,2019.12.18,조회 188,"공감 2
공감하기",그리스,12월14일 환갑기념으로 친구들과 그리스 관람했어요 미리 만나서 맛있는 저녁도 먹고 들어갔는데 통통녀 먹방소녀때문에 공연보는 내내 빵생각이 간절했어요 지방얘기를 할때 엄청 웃었어요 목소리는 어리게 들리는데 딕션이 좋아서 먹으면서 얘기하는데도 다 전달이 되더라고요 어쩜 저렇게 딱 어울리는 배우를 섭외했는지 프로그램을 못사서 이름을 몰랐는데 여기서 찾아보니 이가은이네요선생님 역 배우도 엄청 재밌었어요3시간 후딱 지나갔어요배우님들 잘드셔야 할듯요모두들 응원합니다
2223,2223,5,li***예매자,2019.12.18,조회 93,"공감 0
공감하기",대유잼,마냥 즐거워할수있습니다 저에게 꼭 필요했던 극이에여
2224,2224,5,bonolo***예매자,2019.12.18,조회 118,"공감 0
공감하기",그리스 너무신나고 재밌는 뮤지컬,유명한 노래들 다 너무 좋았어요배우들 열정적으로 춤추고 노래하는 모습에정말반했습니다2부에서는 저도 모르게 같이 춤을 추고 있더라구요내가 선택한 첫번째 뮤지컬이라고 내걸은 이유가 무엇이었는지 딱 알게해준 뮤지컬이었습니다저는 다음번에도 또 선택할 뮤지컬 그리스가 되었어요
2225,2225,5,37***예매자,2019.12.17,조회 120,"공감 0
공감하기",그리스,오랜만에 본 그리스 아직 어린 와인을 마시는 느낌이었네요 
2226,2226,5,li***예매자,2019.12.17,조회 138,"공감 1
공감하기",유잼,진짜 아무 생각없이 즐거워할수 있어서 좋음 
2227,2227,1,custom***예매자,2019.12.17,조회 766,"공감 2
공감하기",디큐브아트센터 관리 엉망이네요,12월15일 일요일 저녁타임 공연을 봤습니다그런데 공연장을 나서고 지갑이 없어진 사실을 알게되었어요그때부터 화요일 점심인 지금까지 지옥 도데체 전화를 받지 않습니다11시부터 업무시간이라고 하고선 전화를 안받아요그리고 11시반부터 1시까지 점심시간이라고 전화을 아예 돌려놓네요분실물 찾으려는 사람들이 있을텐데사람을 모아놓고 돈을 받는 일을 하시면 적어도 고객이 문의사항이 있을때 통화는 할 수 있도록 해야죠여기서하는 공연을 이제 절대 안볼거예여
2228,2228,5,monho***예매자,2019.12.17,조회 253,"공감 2
공감하기",언제나 보고오면 즐거운 라이델고 학생들!!,오늘도 너무 즐거웠습니다앵콜로 돌아온 라이델고 학생들줄어든 시간만큽 초반엔 어랏 싶은 부분이 있었지만배우님들이 다시 다 채워주셔서 표 더 잡아야겠어요배우님들께서 무대에서 발산하는 에너지가 온전히 객석으로 전해져서 너무 행복하고 즐거운 시간 보냈어요
2229,2229,5,katrinad***예매자,2019.12.16,조회 154,"공감 0
공감하기",신나고 귀여운 뮤지컬,그리스는 역시 중독성 강하고 대중적인 넘버가 너무 매력적이고 신나네요배우님들이 자칫 어색하거나 오글거릴수있는 그리스 특유의 감성을 잘 살려주셔서 너무 좋았어요배우님들 케미가 돋보였던 작품 관객들중에 연령대도 다양해보였으니 남녀노소보기 좋은 뮤지컬인거 같아요
2230,2230,4,s2morn***예매자,2019.12.16,조회 166,"공감 0
공감하기",신나네요,신나고 재미는 있는데웃음 코드가 좀 안맞는 곳이 있기도 하고댄스파티때는 신나요
2232,2232,4,tree9***예매자,2019.12.16,조회 192,"공감 0
공감하기",뮤지컬 그리스,12월 14일에 아들과 뮤지컬 그리스를 보고 왔다아들과는 처음으로 뮤지컬을 같이 보는거라 무척 기대감을안고보게되었다생각보가 아들도 좋아하였고 나또한 너무나 즐겁게 봤다
2233,2233,5,teukw***예매자,2019.12.16,조회 117,"공감 0
공감하기",재미있어요!,
2234,2234,4,kbh700***예매자,2019.12.16,조회 137,"공감 0
공감하기",신나는 뮤지컬,신나고 재미있었어요 배우들의 노래도 좋았어요정대현님 멋졌어요
2235,2235,3,ks***예매자,2019.12.16,조회 324,"공감 0
공감하기",흥이나는 전반부,1부는 정말 재미지고 흥미로운 내용으로 신나게 봤는데2부는 내용연결이 어색하고 지루했다빈스가 열일하는 2부였다리조가 멋있는 뮤지컬이였다
2236,2236,4,tree9***예매자,2019.12.16,조회 128,"공감 0
공감하기",뮤지컬 그리스,사랑하는 나의 아들과 뮤지컬 그리스를 지난 14일에 보고 왔다젊은이들의 사랑과 미래에 대한 꿈이런 이야기들이 아들세대와 맞는것 같다아들과는 처음으로 뮤지컬을 본거라서 너무나 좋았다아들또한 재밌었다고 너무나 재밌었다고 했다
2237,2237,4,ceoso***예매자,2019.12.16,조회 99,"공감 0
공감하기",추천,추천합니다
2238,2238,5,***예매자,2019.12.16,조회 129,"공감 0
공감하기",[대박 추천]완전 재미있는 뮤지컬 그리스를 보고오다!!!,청춘들의 고민과 사랑을 뮤지컬로 풀어낸 그리스익숙한 멜로디와 재미있는 율동으로 공연내내 시간가는 줄 모르고 즐겁게 관람했어요노래 춤 얼굴 몸매 모든게 완벽한 호흡과 연기를 보면서많은 시간 연습하고 노력한 모습이 보였어요주인공들은 당연 멋있고 이뻤지만특히 리조와 빈스의 내공있는 캐릭터가 인상 깊게 남았어요앞으로 더 멋진 공연 기대할께요
2239,2239,5,wonisl***예매자,2019.12.16,조회 61,"공감 0
공감하기",유쾌하고 즐거운 공연,유쾌하고 즐거운 공연 잘 봤습니다 관람 후 친구들에게 강력하게 추천했어요 다시 봐도 재밌을 것 같아요
2240,2240,5,mas831***예매자,2019.12.16,조회 52,"공감 0
공감하기",추천합니다,신나게 스츠레스 풀 수 있는 극이에요
2241,2241,4,li***예매자,2019.12.16,조회 57,"공감 0
공감하기",재밌어요~,신나게 봤네요 전 이렇게 신나는 뮤지컬이 좋더라구요자주보러다니다 보니 조금씩 배우들 얼굴도 낮익고 좋았습니다엄마랑 간만에 신나는 시간이었네요감사합니다
2242,2242,5,pakd***예매자,2019.12.16,조회 50,"공감 0
공감하기",추천합니다!!!추천합니다!!,추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다
2243,2243,4,***예매자,2019.12.16,조회 59,"공감 0
공감하기",역시 그리스!!,입아프게 두번 말할 필요가 없음뮤지컬 그리스는 사랑입니다
2244,2244,5,somom***예매자,2019.12.16,조회 62,"공감 1
공감하기",다시봐도 최고였어요ㅎㅎ,8월에 보고 또 보는건데 역시나 그리스는 최고였어요배우분들 노래 너무 잘하시고 너무너무너무 재미있었어요다음에 기회가 된다면 또 보러갈거예요  
2245,2245,4,myre***예매자,2019.12.16,조회 49,"공감 0
공감하기",즐거웠던 뮤지컬!,친구들과 혹은 연인과 가볍게 볼 수 있는 뮤지컬입니다 전체적인 무대구성이 잘 되어 있어 뒷 줄도 좋은 선택일 것 같아요전 서경수-양서윤 조합으로 봤는데서경수님과 양서윤님 잘 어울리시더라구요 하지만극중 인물 중 가장 멋진 반스 오빠가 기억에 남습니다 연말 뮤지컬로 강력 추천합니다 
2246,2246,4,ryuhyun***예매자,2019.12.16,조회 51,"공감 1
공감하기",굉장히 신납니다!,신나는 공연 감사합니다호흡하나 흐트러지지 않고 노래 부르는 배우님들 모습 너무 감동적입니다관객들을 신나게 해주려는 모습이 너무 느껴졌어요감사합니다
2248,2248,5,pal***예매자,2019.12.16,조회 34,"공감 0
공감하기",뮤지컬 그리스,우종소니 예주마티 너무 좋아요
2249,2249,5,mandoo8***예매자,2019.12.16,조회 47,"공감 0
공감하기",언제나 신나는 그리스,신나는 음악뉴트로를 즐겨라
2250,2250,5,topi***,2019.12.16,조회 41,"공감 0
공감하기",유쾌하고 좋았어요,그리스를 현대식으로 잘 표현했어요 유쾌한 뮤지컬로 연말에 가족 친구 연인 누구랑 보아도 다 무난하고 좋아요 마지막 엔딩 다같이 3곡 불러주니 더 정성 가득해 보이고 즐거워 졌어요
2251,2251,5,porkl***예매자,2019.12.16,조회 31,"공감 0
공감하기",최고였어요!,서경수 대니 노래도 잘하고 섹시해요
2252,2252,5,mik0***예매자,2019.12.16,조회 50,"공감 0
공감하기",배우들이 굉장히 고생하며 열연하는게 느껴집니다,배우들이 굉장히 고생하며 열연하는게 느껴집니다 온몸의 전율 느끼고 갑니다
2253,2253,5,selay***예매자,2019.12.15,조회 36,"공감 0
공감하기","ㅇㅅㅇ
라이브 후기",그리스 처음봤는데 너무 신나고 재밌어요
2254,2254,5,ut***예매자,2019.12.15,조회 42,"공감 0
공감하기",역시 그리스 최고,공연 알차고 재미있었어요출연진 너무 잘했구요빈스도 카리스마 멋졌어요 화려한무대도 좋았구요
2255,2255,1,20060***,2019.12.15,조회 288,"공감 1
공감하기","연출, 스토리,음향 모두 엉망!!",배우들에게 미안하지도 않은가요모든 환경이 최악이네요그리스를 명작 중의 명작을 이렇게 망치다니무엇보다 음향사운드가 너무 커서 귀막고 봤어요고막이 아플정도여서요배우들 목소리가 묻힐만큼 크면 어떻하나요정말 워스트로 남을 공연이라 무척 아쉽습니다
2256,2256,4,jangminar***예매자,2019.12.15,조회 63,"공감 0
공감하기",함께 즐기는 뮤지컬,아직은 서투른 젊은 아니 어린 청춘들의 사랑 이야기화려한 무대와 감각적인 연출연말에 나에게 주는 즐거운 선물이 되었습니다
2257,2257,5,chh***예매자,2019.12.15,조회 53,"공감 0
공감하기",재미난 무대였어요!!,관객과 함께하는 무대라서 더 좋았어요 괜객들도 적극적으로 호응할수있게 분위기를 만들어주셨어요 좋은 추억의 공연이었습니다
2258,2258,5,congb***예매자,2019.12.15,조회 61,"공감 0
공감하기",신나고 재미있는 뮤지컬,그리스 노래 너무너무 좋고 신나요김태오 배우 너무너무 멋져서 보는내내 좋았어요2막시작할 때 한재아 배우랑 박수도 치고 재미있었어요또 보러갈게요 할인 많이 해주세요
2259,2259,3,lan1***예매자,2019.12.15,조회 246,"공감 2
공감하기",기대많이 했던 그리스,기대를 많이 한 탓일까 신인들이라 그런지 어색한 연기 왔다갔다 정신없는 스토리 몰입이 안됐어요지금까지 봤던 뮤지컬 중 돈이 아깝다라고 생각된게 처음이였습니다그래도 영상은 화려했어요 뭘 많이 하려는 느낌이더라구요그래도 모든분들 수고 많으셨습니다
2260,2260,5,a4***예매자,2019.12.15,조회 59,"공감 0
공감하기",몰입합니다,명성에 걸맞는 무대였습니다화려한 무대열정웃음서프라이즈 모든게재밋는 무대이었습니다
2261,2261,1,khj6***예매자,2019.12.15,조회 322,"공감 2
공감하기",스토리엉망,빈약한 스토리를 넘버로 때울려고하는 뮤지컬이네요재미가너무없어서 1부끝나고 나왔습니다
2262,2262,5,***,2019.12.14,조회 81,"공감 0
공감하기",몇번을 다시 봐도 신나는 그리스,연말 연시 분위기  시켜주는 공연으로 강추
2264,2264,2,***,2019.12.14,조회 685,"공감 7
공감하기",솔직히 많이 실망했어요,여름에 봤던 그리스랑 너무 달랐습니다길하은 이선덕 커플의 케미 및 지킬 앤 하이드도 사라지고내용이 붕 떠서 가운데 내용이 다 사라졌어요오히려 빼야할 부분인 프레디 해군에서 옷 오지게 벗는거나 없애시지 민망합니다내용을 다 바꿔버리면 어쩌자는건지내용 전개도 엉성해지고 여름에만 15번봤는데 겨울에는 이제 보지 않을 것 같습니다
2265,2265,3,ho8***예매자,2019.12.14,조회 222,"공감 0
공감하기",그리스,배우들의 노력에 박수
2266,2266,5,Jun***예매자,2019.12.14,조회 210,"공감 0
공감하기","오늘따라 텐션??
라이브 후기",저번에 여름에도 한번 봤었는데 조금씩 디테일한 부분들이 바뀐것 같더라구요 오늘따라 배우님들 특히 기세중배우님 텐션 다들 진짜 높아서 너무 재밌게 봤어요근데 오늘 2층 관객분들 배우님들 1층객석쪽에서 나올때마다 일어나시고 커튼콜 촬영 안되는데 찍으시고관크 많아서 좀 불편했어요 그래도 공연 자체는 너무 신나고 좋아요
2267,2267,2,taij***예매자,2019.12.13,조회 363,"공감 1
공감하기",잘 보고 왔습니다,극 얼기설기 아쉽고시작시간이 평일 7시 30분이라 지연관객 너무 많음
2268,2268,2,taij***예매자,2019.12.13,조회 476,"공감 0
공감하기",아..,케니키 겁나 무서움아가리 싸물고가 뭐에요 
2269,2269,5,kangy***,2019.12.12,조회 183,"공감 0
공감하기",열정 넘치는 무대 좋았어요~^^,다시 본 무대라 더 기대를 가지고 봤네요배우에 따라 무대 분위기도 달라지는것 같습니다개인적으로 케니키 박광선 배우님은 여전히 빛나더이다박진감 넘치던 자동차 경주씬이 많이 단축된 듯해 아쉽긴 했습니다가장 자연스럽게 고등학생 연기를 한 배우로는 잔 이가은님이 눈에 들어오더라구요열정의 무대를 꾸며준 모든 배우님들께 박수를 보냅니다
2270,2270,5,kyjjj0***예매자,2019.12.12,조회 146,"공감 0
공감하기",신나는,넘신나고 잼밌네요
2271,2271,5,nysun***예매자,2019.12.11,조회 165,"공감 0
공감하기",그리스,좋아요
2272,2272,5,fbdlcl***예매자,2019.12.11,조회 282,"공감 0
공감하기",최고최고!,회사에서 송년회 회식으로 그리스 뮤지컬을 보고 왔는데요 평일인데도 객석이 가득찼고 관객분들의 연령대도 너무 다양했습니다 주인공에 치우치지 않고 출연하시는 모든 배우분들이 노래와 춤 연기가 뛰어 났고 사전에 일부러 그리스 뮤지컬에 대해 알아보고 가지 않았던터라 더 재밌었고 화려하면서도 상황에 맞는 멋진 무대연출과 익숙한 노래들로 정말 즐거웠습니다 최근 가장 많이 박수를 쳐서 건강도 챙긴 공연이였구요 마지막에 샌디의 변신은 충격적이였습니다 한 해 마무리를 덕분에 기쁘게 마친거 같아 좋습니다 감사합니다
2273,2273,5,fbdlcl***예매자,2019.12.11,조회 161,"공감 0
공감하기",너무 즐거웠습니다!!,회사에서 송년회 회식으로 그리스 뮤지컬을 보고 왔는데요 평일인데도 객석이 가득찼고 관객분들의 연령대도 너무 다양했습니다 주인공에 치우치지 않고 출연하시는 모든 배우분들이 노래와 춤 연기가 뛰어 났고 사전에 일부러 그리스 뮤지컬에 대해 알아보고 가지 않았던터라 더 재밌었고 화려하면서도 상황에 맞는 멋진 무대연출과 익숙한 노래들로 정말 즐거웠습니다 최근 가장 많이 박수를 쳐서 건강도 챙긴 공연이였구요 마지막에 샌디의 변신은 충격적이였습니다 한 해 마무리를 덕분에 기쁘게 마친거 같아 좋습니다 감사합니다
2274,2274,2,ekwl***예매자,2019.12.11,조회 807,"공감 2
공감하기","스토리가..
라이브 후기",1부는 오글거리는 대사가 너무 많아서 그런거에 면역력 없는 저한테는 다소 무리 딱 연애에 푹 빠진 사람들이 보기 좋은 뮤지컬평소 진지물 위주로 보는 저한테는 항마력 딸려서 보기가 힘들었음 배우분들 연기와 노래는 흥이 났지만 스토리는 가볍고 진부함 나름 메세지가 있는 뮤지컬 같은데 이 커플 저 커플 다 보여줄려고 하다보니 이도저도 아니게 된거같음제 개인적인 생각임
2275,2275,5,jungr***예매자,2019.12.10,조회 246,"공감 1
공감하기",??????,재밌았어요
2276,2276,2,kmh1***예매자,2019.12.10,조회 617,"공감 2
공감하기",감상문,스토리 구성이 다소 산만하여 남녀간 사랑인지 아님 남자들의 세상을 그린것인지 잘 구분이 안감니다 배우들이 열심히 움직이고 노래하고 하였지만 뮤지컬이 무엇을 말하는지 학업 연애 직업 잘 연결이 되지 않습니다 구성을 변경하여 구성의 모자람을 강한 비트음악으로 해결하려 하지 말고 완성도가 높은 한국만의 뮤지컬이 나왔으면 하는 바램입니다
2277,2277,4,craz***예매자,2019.12.10,조회 600,"공감 2
공감하기",전체적으로 많이 바뀐 그리스,옛날에 봤던 그리스와 배경이 많이 바뀌었고 주인공들의 대사도 달라졌더라구요 요즘 트렌드에 맞추어 바뀐 것 같아요
2278,2278,5,qkrwn***예매자,2019.12.10,조회 186,"공감 0
공감하기",너무 신나고 재미있던 공연,너무 재미있는 공연 이었어요어르신들과 함께 간 공연이어서 걱정 했는데 너무 재미있었다고 좋아 하셨어요
2280,2280,5,mandoo8***예매자,2019.12.10,조회 154,"공감 0
공감하기",돌아온 그리스,항상 신나고 에너자 넘치는 공연 그리스2학기도 잘 부탁합니다
2281,2281,5,chltmfd***예매자,2019.12.09,조회 183,"공감 0
공감하기",완전 유쾌한 뮤지컬,사실 뮤지컬 좋아하지만 아무정보없이 보게된 그리스진짜 엄청 신나고 스토리도 재밌고 배우님들 모두 노래 너무 잘하시고 짱짱 즐겁게 본 뮤지컬이었어요완전 추천드려요
2282,2282,5,leejeon***,2019.12.09,조회 96,"공감 0
공감하기",강력 추천합니다,믿고 보셔도 후회하지 않는 뮤지컬이에요
2283,2283,4,jyj940***예매자,2019.12.09,조회 137,"공감 0
공감하기",오랫 만에 좋은 공연으로 할링했습니다,못보던 친구들과 오랫 만에 좋은 공연으로 할링했습니다 앞으로 더 좋은 공연으로 보답해 주세요감사합니다
2284,2284,5,jihee***,2019.12.09,조회 110,"공감 0
공감하기",그리스,4번이나 본 작품어깨춤이 절로나는 넘넘 재미있는 공연이였습니다기회가 되면 또한번의 감동을 느껴보고싶네요
2285,2285,4,roxy10***예매자,2019.12.09,조회 125,"공감 0
공감하기",그리스,즐거운 시간이었어요
2286,2286,4,softto***예매자,2019.12.09,조회 109,"공감 0
공감하기",재미있었습니다.,남자 주인공 음정이 불안해 보는내내 조금 아쉬웠지만전반적으로 유쾌하게 봤습니다
2287,2287,5,nee7***예매자,2019.12.09,조회 115,"공감 0
공감하기",풋풋함이 느껴지는 뮤지컬로 추천!,그리스만의 풋풋함이 살아있는 무대였습니다 많은 배우들의 밝은 에너지가 무대를 꽉 채우고 관객석까지 전해져 좋았습니다 무대와 가깝게 본다면 몰입도가 높아서 좋고 다소 멀더라도 중간에 배우들이 객석에서 춤추는 부분을 고려한다면 어느 좌석이든 재미있게 볼 수 있을 것 같아요
2288,2288,4,friend9***예매자,2019.12.09,조회 100,"공감 0
공감하기",유쾌..,학창시절로 돌아간듯한 재미가 넘치는 뮤지컬
2289,2289,2,ceoso***예매자,2019.12.09,조회 279,"공감 0
공감하기",음향 아쉬움.,뮤지컬 그리스의 신나는 넘버를 즐길수가 없음 귀가 찢어질 것 같아요 음향이 아쉽습니다
2290,2290,2,ceoso***예매자,2019.12.09,조회 273,"공감 0
공감하기",음향...,음향 좀 어떻게해주세요 귀가 아파요
2291,2291,4,ceoso***예매자,2019.12.09,조회 89,"공감 0
공감하기",추천,추천합니다
2293,2293,4,juanp***예매자,2019.12.09,조회 53,"공감 0
공감하기",굿,경쾌하고 즐거운 뮤지컬을 찾는다면 그리스 추천합니다 -
2294,2294,4,77do***,2019.12.09,조회 243,"공감 2
공감하기",이선덕 배우님 지킬씬 왜 빼신건가요 ?,여름시즌 6번 본 사람입니다이선덕님 지킬씬 왜 빼신 건가요그 한 장면 보려고 가는건데 햐여름 시즌과 많은것들이 바뀌었더군요무대가 난잡해요 정신 사나워요관객시선이 모든 배우를 따라갈수 없어요아직도 잼있습니다만  이선덕 님 지킬씬 꼭 다시 넣어주세요 
2296,2296,4,valk***예매자,2019.12.09,조회 58,"공감 0
공감하기",오랜만에 큰 즐거움 만끽하고 왔습니다,중학생 아이들과 가서 너무 재미있게 보고 왔습니다중각중간 관중들과 함께하는 모습도 보기 좋았습니다 흥행 대박 기원합니다
2297,2297,5,beside***예매자,2019.12.09,조회 53,"공감 0
공감하기",신나는 그리스!!!,공연 볼 때 캐스트에 서경수 배우 있으면 그 배우로 볼 만큼 믿고 보는 배우인데 그리스 역시 잘하더라구요신나게 춤추는 배우분들 에너지에 퇴근 후 피로가 어느정도 가셨습니다 _김대종 배우님 오랜만에 뵀는데 빈스오빠 굉장히
2298,2298,4,ks9***예매자,2019.12.09,조회 36,"공감 0
공감하기",재밌는 공연이었어요~,너무 재밌고 음악도 신나는 공연이었습니다중간쯤 자리였는데 공연장이 크지 않아서 자리 선택도 너무 만족스러웠어요티켓 할인까지 받아서 더 좋았네요함께 본 친구들도 아주 만족스러워했습니다
2299,2299,5,jang***예매자,2019.12.09,조회 30,"공감 0
공감하기",재밌었습니다,부모님 두분 다 재밌게 보셨다고 합니다
2300,2300,5,jang***예매자,2019.12.09,조회 29,"공감 0
공감하기",재밌었습니다,연말에 마침 할인이 풀려서 부모님 모시고 재밌게 봤습니다
2301,2301,5,hasun1***예매자,2019.12.09,조회 50,"공감 0
공감하기",올해 최고의 뮤지컬로 기억될 그리스♡,멋진 배우들 고생하고 노력한 흔적이 보이는 무대 저절로 흥이 나는 노래 하하하 웃음이 계속 나오는 대사들 거기다 관객과 함께 숨 쉬는 것 같은 연출 뮤지컬이 이런거라면 난 뮤덕할래 회차 관람이 괜히 있는게 아니었어요 다음번엔 반대편 좌석에서 그 다음은 2층에서 다양한 시각으로 또 즐겨볼 생각이 절로 드는 뮤지컬 그리스 강추강추강추 합니다브라보
2302,2302,5,cda***예매자,2019.12.09,조회 54,"공감 0
공감하기",연말 가슴이 따뜻해지는 한편의 뮤지컬입니다,솔직히 큰 기대를 하고가진않았거든요근데 귀에 익숙한 음악도 좋고 러닝타임 내내 흥이 한껏올라 들썩들썩 했습니다 지난 주말에봤는데도 감흥이 가시질않고 당분간 플레이리스트는 그리스로 꽉 찰 것같이요 연말에 연인과 사랑하는 사람과 따뜻한 데이트를 준비하신다면 이거 강추입니다
2303,2303,3,heeya3***예매자,2019.12.09,조회 102,"공감 0
공감하기",잼나요~,너무 올드한 작품인것 같네요
2304,2304,4,nari***예매자,2019.12.09,조회 128,"공감 0
공감하기",조금은 아쉬웠지만 잘 보고 왔어요!,후기가 좋지 않아서 괜찮을까 했지만 그래도 즐겁게 보고 왔습니다 전체적으로 조화나 배우들의 노래가 조금은 아쉽지만 앞자리에서 보니 열정적으로 온 힘을 다해 하시는 배우들의 노력이 고스란히 보니 즐겁게 보지 않을 수 없더라구요 새로운 회사에 적응하느라 힘겨운 날들 속에서 잠시나마 즐거운 시간이라 좋았습니다
2305,2305,5,sowon9***,2019.12.09,조회 139,"공감 0
공감하기",후기가 안좋아서 걱정했는데,걱정할 필요가 없었네요 정말 즐거웠습니다공연이 끝난지 세시간이 지났는데도 여전히 여운이 남아있어요 요즘 웃을 일이 많이 없어서 그냥 재밌는 걸 보고 웃고 싶다 하는 생각으로 예매했는데 예상 외로 너무 신나네요 아 정말 행복했어요 감사합니다 그리스
2306,2306,5,min7***예매자,2019.12.09,조회 37,"공감 0
공감하기","신나는극
라이브 후기",☆☆☆
2307,2307,5,shy85***예매자,2019.12.09,조회 32,"공감 0
공감하기",그리스,신난다
2308,2308,2,taij***예매자,2019.12.09,조회 203,"공감 1
공감하기",여름의 그리스로 돌아와,이게뭐람시간 줄였으면 티켓가격이라도 내리든지
2309,2309,2,taij***예매자,2019.12.09,조회 207,"공감 1
공감하기",아쉽네요,고쳐온다고 다 좋아지는 건 아니라는 것을 보여줌대체 소니 왜 마티한테 돈 주고마티는 왜 소니 삥뜯는지이섯부터 시작해 장면장면 불호 포인트 오조오억개
2310,2310,1,beaut***예매자,2019.12.09,조회 373,"공감 3
공감하기","아이들의 이야기가 너무 많이 바꼈네요...
라이브 후기",여름 공연에서 본 아이들의 이야기가겨울 공연에서는 하나도 안 보이네요완전 양아치 미국애들 모아논 느낌흥겹기만 한 게 그리스의 모토인가요아이들의 성장이 지금은 하나도 안 보여요
2312,2312,3,beaut***예매자,2019.12.09,조회 138,"공감 1
공감하기",샌디 바지 바꿔주세요!,재아샌디는 진이던데 서윤샌디는 왜 아직도 쫄쫄이너무 보기 민망해요
2313,2313,4,bae981***,2019.12.08,조회 151,"공감 1
공감하기",여전히 재미는 있지만 조금 아쉬웠습니다.,여름 그리스와 조금 다르더라고요 그래서 좋았어요 좀 선 넘는 것같다고 생각했던 대사가 다 사라져서 편하게 봤어요재미있긴했지만 다만 아쉬웠던건 남자 주인공 노래실력이 아무리봐도그냥 가요  음도 다르게 하시고 그게 넘 안어울려서 아쉬웠습니다
2314,2314,5,moxn***예매자,2019.12.08,조회 35,"공감 0
공감하기",너무 재밌어요,자리도 너무 좋고 연기도 구성도 좋았어요 처음보는 혼뮤지컬이었는데 앞으로 자주 보게 될 것 같아요
2315,2315,5,bluebb***예매자,2019.12.08,조회 147,"공감 0
공감하기","신나고 흥겹고 배우들 열연에 재밌지만.. 서사가 조금 아쉽!
라이브 후기",너무 신나고 들썩거리고 2막 시작할 때 배우들 깜짝 서프라이즈에 깨알같은 개그포인트들 다 너무 좋았는데 정대현 배우 첨봤는데 살짝 고음이 불안불안했고 능청스러움은 갑이었지만  서사가 좀 급전개 느낌이라 아쉽네요아마 앵콜에서 공연시간 줄이면서 군데군데 들어내신 듯 그래도 다른 배우들이 워낙 노련하고 에너지있고 서사도 질질 끌거나 하지 않고 군더더기가 없는 점은 강추입니당 스트레스가 확 날라가네요 
2316,2316,1,dsy***예매자,2019.12.08,조회 281,"공감 1
공감하기",그리스,그리스 참 많이 바꼈네요 서사도 정말 많이 빠지고
2317,2317,5,sky2***예매자,2019.12.08,조회 87,"공감 0
공감하기",신나는 뮤지컬,음악도 신나고 배우들의 열연이 좋았습니다리조가 특히 돋보임  
2318,2318,5,prij***예매자,2019.12.08,조회 64,"공감 0
공감하기",신나고 재밌어요!,댄스파티때 다같이 춤추게 햐주세요
2319,2319,5,choin***,2019.12.08,조회 101,"공감 0
공감하기",보고싶다 그리스 재연,초연에도 그렇게 즐겁고 감동적인 뮤지컬 오랜만이라 여운이 많이 남았었는데이렇게 금방 재연이 오면 또 회전 돌아야지 
2320,2320,3,neruc***예매자,2019.12.08,조회 215,"공감 2
공감하기",ALL NEW! 뮤지컬 〈그리스〉,여름 대비 바뀐 그리스는 공연을 빨리 끝내기에만 초점을 맞춘거 같다 그나마 있던 서사들은 다 들어내고 개그포인트만 남기고 극 진행은 무뜬금 넘버들을 부르기에만 바쁘다 여름대비 조면도 음향도 부족해지고 앵콜을 올린 이유를 모르겠다 배우들만 열심히해서 극을 채운다고 극이 좋아지진 않는다
