,index,Rating,Id,Date,views,like,Title,Text
448,448,5,hymy***예매자,2020.08.17,조회 7,"공감 0
공감하기",가슴이 벅차 올라요,진짜 대레전이었습니다배우분들 다 너무잘하시고 넘버도 좋았어요요즘처럼 어려운 시기에 보니 더 와닿는것 같아요음악의 힘과 감동을 모두 느낄 수 있었어요
449,449,3,suebal***예매자,2020.08.17,조회 17,"공감 0
공감하기",2막 첫곡을 위해!!,   이 한 곡 듣기 위해 선택한 공연음향이 커서인지 가사는 잘 안들리더라구요 아이비 배우의 목소리는 음향도 뚫고나오네요커튼콜 단연 최고입니다
450,450,5,lal***예매자,2020.08.17,조회 7,"공감 0
공감하기",ㅠㅜㅠㅠㅠㅠ 너무좋아요ㅠㅜㅠㅠㅠ,너무좋아요렌트보세요
451,451,5,sob***예매자,2020.08.17,조회 7,"공감 0
공감하기",어제밤에,우리 아빠가 사다주신 렌트 티켓
452,452,4,pakyj0***예매자,2020.08.17,조회 11,"공감 0
공감하기",지금의 소중함!,525600분의 이 노래만 알고 갔는데 노래스타일도 진짜 다양하고 모린의 공연도 그렇고 되게 특이한 작품이었어요 캐릭터들의 성격과 스토리에 맞는 실험적인 공연같은 느낌 엔젤이라는 캐릭터가 죽은 뒤에도 계속 친구들 곁에 남아있고 그걸 지키려고 하는 모습이 제일 인상깊었습니다
453,453,5,sob***예매자,2020.08.17,조회 11,"공감 0
공감하기",렌트 이행시,렌 렌트트 존잼
454,454,5,jid***예매자,2020.08.17,조회 10,"공감 0
공감하기",렌트 최고에요 ㅠㅠ,에너지 폭발
455,455,5,kyk9***예매자,2020.08.17,조회 5,"공감 0
공감하기",No day but Today,렌트가 주는 메시지는 언제 봐도 좋습니다 녹록지 않은 현실에 방황하는 청춘들 그러나 사랑으로 힘든 오늘을 살아가겠다는 다짐
456,456,5,stephani***예매자,2020.08.17,조회 6,"공감 0
공감하기",너무나도 사랑하는 렌트,영화로 처음 접해서 브로드웨이팀 공연도 보고 드디어 한국 공연도 보았네요 정말 너무 행복한 2시간 30분이었습니다
457,457,5,myyo***예매자,2020.08.17,조회 6,"공감 0
공감하기",너무 매력적인,그 동안 봐왔던 이미지 따윈 잊어버리게 만드는 놀라운이게 바로 본인의 옷인가
458,458,5,joi6***예매자,2020.08.17,조회 7,"공감 0
공감하기",눈물 줄줄,최고
459,459,5,myyo***예매자,2020.08.17,조회 6,"공감 0
공감하기",귀에서 빠지질 않는다.,영화로도 너무나 좋아하는데역시 직접 듣는 갓넘버들과 배우들의 에너지앙상블의 합너무너무 좋아요
460,460,5,mog0***예매자,2020.08.17,조회 6,"공감 0
공감하기",렌트,너무너무너무 좋았어요미미로저 서사도 좋아졌고 배우들 감정선도 너무 좋고 휘엔젤 최고였어요2막내내 몰입해서 보느라 배우들 울 때 같이 울면서 봤네요
461,461,5,11060***예매자,2020.08.17,조회 4,"공감 0
공감하기",역시 렌트는 렌트네요,정말 좋았어요
462,462,5,kjyz***예매자,2020.08.17,조회 6,"공감 0
공감하기",안 보면 후회할 뻔했어요,배우들이 주는 열기로 3시간이 꽉 채워지네요대극장이지만 무대 장치의 전환은 거의 없고배우들이 진짜 이끌어가는 힘에 의지한 극 같았어요그럼에도 진짜 만족만족 대만족다희조앤 최고 정다희 사랑합니다
463,463,5,kmin4***예매자,2020.08.17,조회 5,"공감 0
공감하기",정말 최고,다시 돌아와줘서 정말 고마워요 렌트또 와줄거죠오직오늘뿐 렌트가 전하고자 하는 메세지는 영원히 우리의 가슴속에 있을거예요사랑합니다 렌트
464,464,5,jiwon***예매자,2020.08.17,조회 6,"공감 0
공감하기",52만5천6백분의,오십이만오천육백분의 귀한시간들어떻게 재요 일년의 시간날짜로 계절로 매일 밤 마신 커피로 만남과 이별의 시간들로20년이 지나도록 여전히 렌트가 주는 메시지는 따뜻하고 아름다워요
465,465,5,phj***예매자,2020.08.17,조회 4,"공감 0
공감하기",렌트,너무나 보고싶었던 기다렸던 극이다현 상황땜에 맘껏 회전돌수는 없지만볼때마다 그래 이게 렌트지 하면서 보게된다오늘도 재림콜린의 깊은 저음에 또 빠진다수하미미 너무 사랑스럽고
466,466,5,kyk9***예매자,2020.08.17,조회 8,"공감 0
공감하기",레전드 회차였습니다..,특히 최재림배우 싼타페는 기가 막히네요 같이 간 친구들 모두 입을 모아 칭찬했네요 전체적으로 배우분들 성대 상태 감정 표현 모두 최고였어요 좋은 공연 만들어주셔서 감사합니다
467,467,5,12871***예매자,2020.08.17,조회 5,"공감 0
공감하기",곱씹을수록 좋아요,넘버와 스토리 모두 곱씹을수록 좋아요특히 스토리의 숨은 의미를 하나하나 알아갈 때 얻는 희열이 대단해요마크와 친구들이 행복했으면 좋겠어요
468,468,5,youngmin***예매자,2020.08.17,조회 4,"공감 0
공감하기",렌트 너무 좋았습니다!!!,강렬했던 오프닝부터 공연이끝날때까지 계속해서 마음을 울렸던 공연이었습니다 같이 웃고 같이 울면서 울컥했던 수많은 장면들 저는 너무너무 좋았습니다모든 배우분들 라이브밴드까지 최고의 공연이었습니다
469,469,5,sonasu0***예매자,2020.08.17,조회 5,"공감 0
공감하기",와 렌트 작품의 힘,명작인 이유가 있네요 배우들도 진짜 끝내줍니다
470,470,5,12871***예매자,2020.08.17,조회 3,"공감 0
공감하기",봐도 봐도 좋아요...,보면 볼수록 매력에 빠져 빠져나오기 어렵네요이제 딱 1주일 남아서 너무 아쉬워요
471,471,5,26775b***예매자,2020.08.17,조회 3,"공감 0
공감하기","seasons of love
라이브 후기",넘버 너무 좋음
472,472,1,ch***예매자,2020.08.17,조회 15,"공감 0
공감하기",저는 별로...,유명해서 기대했는데 인터때 집에 가고 싶었어요
473,473,5,ib***예매자,2020.08.17,조회 6,"공감 0
공감하기",크리스마스까지 해주세요ㅜㅜ,이대로 끝내지 말고 크리스마스까지 연장해주세요이대로 보낼 수 없어 
474,474,5,msn***예매자,2020.08.17,조회 6,"공감 0
공감하기",다들 렌트 보게 해주세요,너무 재밌어요 진짜
475,475,5,msn***예매자,2020.08.17,조회 5,"공감 0
공감하기",역시 렌트예요,최재림 배우 노래 너무 잘해요
476,476,5,kinkikid***예매자,2020.08.17,조회 6,"공감 0
공감하기",좋은 극 좋은 배우님들,좋은 연출진들 좋은 스탭분들그덕분에 완벽한 렌트
477,477,5,kinkikid***예매자,2020.08.17,조회 5,"공감 0
공감하기",너무 좋은 극,소중한 오늘을사랑하며 열심히 살아갈게요
478,478,5,kinkikid***예매자,2020.08.17,조회 8,"공감 0
공감하기","과거도 미래도 아닌 바로 오늘
라이브 후기",이 순간을 사랑으로 살아가자우리의 엔젤처럼남자 보다 더 남자답게여자 보다 더 섹시하게
479,479,4,rhcwndr***예매자,2020.08.17,조회 7,"공감 0
공감하기",렌트,렌트는 렌트 강렬한 시간
480,480,5,andy***예매자,2020.08.17,조회 5,"공감 0
공감하기",강력한 뮤지컬,너무 좋아요
481,481,5,ofn***예매자,2020.08.17,조회 6,"공감 0
공감하기",아웃투나잇,아후우우우웃투나잇
482,482,5,nabi***예매자,2020.08.17,조회 4,"공감 0
공감하기",렌트는 사랑~~~~!,12일 정말 좋아하는 배우들로만 나오는 꿈의 조합이라 친구들이랑 갔는데 진짜 최고로 좋았습니다첫 넘버에서 배우들의 넘치는 에너지가 객석까지 와닿는 느낌 가만히 있어야 하는 게 아쉬울 정도로 신나서 시작부터 행복영화를 알아서 내용 이해는 크게 어렵지 않았는데 내용 모르면 좀 따라가기 어려울 것 같긴 했어요 그래도 역시 렌트 넘버는 사랑이라 한곡한곡 나올때마다 소름돋고 어쩜 배우들 그렇게 노래도 잘하고 몸도 잘쓰고 연기도 잘하는건지진짜 너무 좋았습니다 곧 막공인 것 같은데 또 보러 가야할 거 같아요
483,483,5,heessam1***예매자,2020.08.17,조회 5,"공감 0
공감하기",아직도 반짝거리는,겨울에 꼭 다시 올려주세요
484,484,5,zxa***예매자,2020.08.17,조회 5,"공감 0
공감하기",최고예요,너무 좋았어요
485,485,5,jien0***예매자,2020.08.17,조회 6,"공감 0
공감하기",잘봤습니다,배우들이 다 사랑이에요
486,486,5,zxa***예매자,2020.08.17,조회 5,"공감 0
공감하기",항상 감동이에요,잘 봤습니다
487,487,5,jane8***예매자,2020.08.17,조회 4,"공감 0
공감하기",레전 공연!!!,늘 좋은 공연이지만 2020년 다시 보게 되어서 정말 좋았습니다특히 전체 모두가 노래할 때 뿐만 아니라 두세명만 불러도 화음이 좋은게 제일 멋졌습니다
488,488,4,avine***예매자,2020.08.17,조회 5,"공감 0
공감하기",잘봤습니다~!,재밌게 봤습니다 음악이 너무 좋네요
489,489,1,hyeni***예매자,2020.08.17,조회 15,"공감 0
공감하기",이 시국에 함성 유도라니 경악을 금치 못함,함성 자제를 해도 모자랄 판에 함성 유도를간만에 이런 환호성 들으니 신나긴 함근데 난 입 꾹 다물다가 옴
490,490,5,bleu0***예매자,2020.08.17,조회 5,"공감 0
공감하기","렌트
라이브 후기",커튼콜까지 감동입니다
491,491,4,cjy8***예매자,2020.08.17,조회 6,"공감 0
공감하기",재밌어요,렌트는 보면볼수록 더 좋은극같습니다
492,492,5,stra***예매자,2020.08.17,조회 7,"공감 0
공감하기",뮤지컬 〈렌트〉,뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉오십이만 오천육백분의 귀한 시간
493,493,5,stra***예매자,2020.08.17,조회 6,"공감 0
공감하기",뮤지컬 〈렌트〉,뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉뮤지컬 〈렌트〉라비보엠``
494,494,5,0519sa***예매자,2020.08.17,조회 5,"공감 0
공감하기",렌트 사랑해ㅠㅠㅠ,드림페어 갓캐슷 완벽한 공연
495,495,5,hahanim***예매자,2020.08.17,조회 5,"공감 0
공감하기",사랑하는렌트 ㅠㅠㅠㅠ,언제봐도 눈물나고 슬퍼요 렌트 안갔으면 좋겠어요 
496,496,5,yseo***예매자,2020.08.17,조회 7,"공감 0
공감하기",어떻게 재요 일년의 시간,날짜로 계절로 매일 밤 마신 커피로 만남과 이별의 시간들로다함께 노래해 우리 삶은 계속 돼
497,497,5,jinnykim0***예매자,2020.08.17,조회 6,"공감 0
공감하기",꼭 봐야하는 공연,음메
498,498,5,trewqq***,2020.08.17,조회 6,"공감 0
공감하기",525600분의 귀한 시간,을 렌트와 함께 만들어갈 수 있어서 행복했습니다 사랑만하기도 모자란 인생 모두 사랑합시다
499,499,5,hyw0***예매자,2020.08.17,조회 5,"공감 0
공감하기",렌트,재밌어요
500,500,5,flying***예매자,2020.08.17,조회 5,"공감 0
공감하기",추천합니다,추천합니다
501,501,5,trewqq***예매자,2020.08.17,조회 7,"공감 0
공감하기",렌트는 렌트다,렌트만의 분위기가 너무 좋아요 다음에 또 꼭 와주세요
502,502,4,mingyeon***예매자,2020.08.17,조회 11,"공감 0
공감하기",왜 오랜만에 올라왔는지 알거같아요.,9년 10년 전에 이런 이야기가 우리한테는 와닿지않았을테니까 보고나면 알게됨
503,503,5,ran***예매자,2020.08.17,조회 5,"공감 0
공감하기",좋아요,좋아요
504,504,3,moonsh***예매자,2020.08.17,조회 14,"공감 0
공감하기",시대가변한게느껴지네요...,시즌오브럽이 젤 좋았어요시대가 달라져서 작품이 크게 다가오지는 않네요
505,505,5,goodlove1***예매자,2020.08.17,조회 6,"공감 0
공감하기",렌트는 사랑이죠,너무 좋네요 공연들이 점점 좋아지고 있어요
506,506,5,anj***예매자,2020.08.17,조회 6,"공감 0
공감하기","최고,,,",진짜 너무너무 좋았어요 사랑
507,507,5,goodlove1***,2020.08.17,조회 9,"공감 0
공감하기",레전드네요,배우분들 텐션오르고 분위기도 좋네요
508,508,5,ath***예매자,2020.08.17,조회 8,"공감 0
공감하기",좋아요,넘버가 너무 좋아요
509,509,3,tpd***예매자,2020.08.17,조회 13,"공감 0
공감하기",렌트,렌트렌트렌트렌트렌트렌트렌트렌트
510,510,5,nam***예매자,2020.08.17,조회 10,"공감 0
공감하기",최고페어,진짜 좋았어요 레젼
511,511,5,gkfka***예매자,2020.08.17,조회 9,"공감 0
공감하기",최고에요,너무 좋아요
512,512,5,dbru***예매자,2020.08.17,조회 9,"공감 0
공감하기",no day but today,좋은 의미를 담고 있는 극이네요
513,513,4,cshhh***예매자,2020.08.17,조회 8,"공감 0
공감하기",좋아요,   
514,514,5,gea***예매자,2020.08.17,조회 8,"공감 0
공감하기",렌트,재밌어용
515,515,5,sagehams***예매자,2020.08.17,조회 10,"공감 0
공감하기",배우님들이 모두 진심이기에 함께 진심이 될 수 밖에 없는 극,렌트를 처음 알게 된 것은 2012년이었습니다충무아트센터에서 만났던 렌트가 이렇게 오래 걸려서야 다시 만나게 될 줄은 몰랐어요마크 로저 미미 베니 콜린 엔젤 조앤 모린  하나같이 사랑할 수 밖에 없는 캐릭터에요어릴 때는 보이지 않던 장면들이 눈에 들어오고그래서 참 다르게 다가오는 극입니다
516,516,4,kam***예매자,2020.08.17,조회 8,"공감 0
공감하기",마음을 울리는 메세지를 주는 극이었습니다.,장면들이 조금 자극적일 수 있지만 그럼에도 따뜻한 메세지를 주는 극이라 참 좋았습니다배우분들 연기랑 노래도 정말 좋았어요
517,517,5,psb***예매자,2020.08.17,조회 10,"공감 0
공감하기","이제 막공주라니 믿어지지가 않네요..
라이브 후기",모든 배우들 마지막까지 화이팅
